state,jjm_district,jjm_block,jjm_panchayat_id,jjm_panchayat,jjm_village_id,jjm_village,lgd_village_id,lgd_village,district_from_header,source_file,serial_no,shrug_village_id,shrug_shrid2,shrug_village_name,shrug_district,shrug_subdistrict,shrug_lgd_gp_code,shrug_gp_name
Karnataka,TUMAKURU,Chiknayakanhalli,63691,MALLIGERE,162144,KAMALAPURA,610061,Kamalapura,TUMAKURU,TUMAKURU.xls,1236,610061.0,11-29-571-05532-610061,kamalapura,tumkur,chiknayakanhalli,220115.0,Malligere
Karnataka,TUMAKURU,Chiknayakanhalli,63687,KANDIKERE,162117,KAMANAHALLI,610162,Kamanahalli,TUMAKURU,TUMAKURU.xls,1237,610162.0,11-29-571-05532-610162,kamanahalli,tumkur,chiknayakanhalli,220111.0,Kandikere
Karnataka,TUMAKURU,Kunigal,63757,Baktharahalli,162766,KAMANAHALLI,612500,Kamanahalli,TUMAKURU,TUMAKURU.xls,1238,612500.0,11-29-571-05541-612500,kamanahalli,tumkur,kunigal,220182.0,Baktharahalli
Karnataka,TUMAKURU,Turuvekere,63979,Bitarahossalli,164448,KAMANAHALLI,612428,Kamanahalli,TUMAKURU,TUMAKURU.xls,1239,612428.0,11-29-571-05540-612428,kamanahalli,tumkur,turuvekere,220395.0,Bitarahossalli
Karnataka,TUMAKURU,Madhugiri,63794,CHINAKAVAJRA,163094,KAMANAKOTE,610845,Kammanakote,TUMAKURU,TUMAKURU.xls,1240,610845.0,11-29-571-05535-610845,kammanakote,tumkur,madhugiri,220225.0,Chinakavajra
Karnataka,TUMAKURU,Pavagada,63846,KAMANADURGA,163429,KAMANDURGA,610561,Kamanadurga,TUMAKURU,TUMAKURU.xls,1241,610561.0,11-29-571-05534-610561,kamanadurga,tumkur,pavagada,220265.0,Kamanadurga
Karnataka,TUMAKURU,Koratagere,63740,HULLIKUNTE,162584,KAMARAJANAHALLI,611082,Kamarajanahalli,TUMAKURU,TUMAKURU.xls,1242,611082.0,11-29-571-05536-611082,kamarajanahalli,tumkur,koratagere,220168.0,Hullikunte
Karnataka,TUMAKURU,Madhugiri,63793,D.V.HALLI,163080,KAMBADAHALLI,610803,Kambadahalli,TUMAKURU,TUMAKURU.xls,1243,610803.0,11-29-571-05535-610803,kambadahalli,tumkur,madhugiri,220226.0,D.V.Halli
Karnataka,TUMAKURU,Koratagere,63755,Agrahaara,162756,KAMBADAHALLI,611138,Kambadahalli,TUMAKURU,TUMAKURU.xls,1244,611138.0,11-29-571-05536-611138,kambadahalli,tumkur,koratagere,220174.0,Teeta
Karnataka,TUMAKURU,Tumakuru,63949,BALLAGERE,164153,KAMBALAPURA,611519,Kambalapura,TUMAKURU,TUMAKURU.xls,1245,611519.0,11-29-571-05537-611519,kambalapura,tumkur,tumkur,220353.0,Ballagere
Karnataka,TUMAKURU,Gubbi,63712,Hindsagere,162353,KAMBASANDRA,611917,Kamba Sandra,TUMAKURU,TUMAKURU.xls,1246,611917.0,11-29-571-05538-611917,kamba sandra,tumkur,gubbi,220137.0,Hindsagere
Karnataka,TUMAKURU,Madhugiri,63795,BIJAVARA,163102,KAMBATHANAHALLI,610826,Kambatanahalli,TUMAKURU,TUMAKURU.xls,1247,610826.0,11-29-571-05535-610826,kambatanahalli,tumkur,madhugiri,220218.0,Bijavara
Karnataka,TUMAKURU,Tumakuru,63931,Hethanahalli,164007,KAMBATHANAHALLI,611552,Kambathanahalli,TUMAKURU,TUMAKURU.xls,1248,611552.0,11-29-571-05537-611552,kambathanahalli,tumkur,tumkur,220367.0,Hethanahalli
Karnataka,TUMAKURU,Koratagere,63742,TEETA,162600,KAMDHAHALLI,611064,Kambadahalli,TUMAKURU,TUMAKURU.xls,1249,611064.0,11-29-571-05536-611064,kambadahalli,tumkur,koratagere,220176.0,Tumbadi
Karnataka,TUMAKURU,Koratagere,63740,HULLIKUNTE,162579,KAMENAHALLI,611065,Kamenahalli,TUMAKURU,TUMAKURU.xls,1250,611065.0,11-29-571-05536-611065,kamenahalli,tumkur,koratagere,220168.0,Hullikunte
Karnataka,TUMAKURU,Tiptur,63925,Hindiskere,163934,KAMGONDANAHALLI,612030,Kamagondanahalli,TUMAKURU,TUMAKURU.xls,1251,612030.0,11-29-571-05539-612030,kamagondanahalli,tumkur,tiptur,220335.0,Hindiskere
Karnataka,TUMAKURU,Kunigal,63778,HULIYURDURGA,162936,KAMPALAPURA,612725,Kampalapura,TUMAKURU,TUMAKURU.xls,1252,612725.0,11-29-571-05541-612725,kampalapura,tumkur,kunigal,220187.0,H.Durga
Karnataka,TUMAKURU,Chiknayakanhalli,63674,Ganadallu,162028,KAMPANAHALLI,610110,Kampanahalli,TUMAKURU,TUMAKURU.xls,1253,610110.0,11-29-571-05532-610110,kampanahalli,tumkur,chiknayakanhalli,220104.0,Ganadallu
Karnataka,TUMAKURU,Madhugiri,63803,Kondavaadi,163163,KAMSANAHALLI,610938,Kamsanahalli,TUMAKURU,TUMAKURU.xls,1254,610938.0,11-29-571-05535-610938,kamsanahalli,tumkur,madhugiri,220242.0,Kondavaadi
Karnataka,TUMAKURU,Madhugiri,63811,I.D.HALLI,163211,KAMTHANALLI,610870,Kantanahalli,TUMAKURU,TUMAKURU.xls,1255,610870.0,11-29-571-05535-610870,kantanahalli,tumkur,madhugiri,220235.0,I.D.Halli
Karnataka,TUMAKURU,Pavagada,63841,VIRUPASAMUDRA,163405,KANAKAPURA,610664,Kanakapura,TUMAKURU,TUMAKURU.xls,1256,610664.0,11-29-571-05534-610664,kanakapura,tumkur,pavagada,220286.0,Virupasamudra
Karnataka,TUMAKURU,Tumakuru,63966,Kanakoppa,164317,KANAKUPPE,611510,Kanakuppe,TUMAKURU,TUMAKURU.xls,1257,611510.0,11-29-571-05537-611510,kanakuppe,tumkur,tumkur,220373.0,Kanakoppa
Karnataka,TUMAKURU,Turuvekere,63984,MANICHENDUR,701428,KANAKURU,612411,KANAKURU,TUMAKURU,TUMAKURU.xls,1258,612411.0,11-29-571-05540-612411,kanakur,tumkur,turuvekere,220405.0,Manichendur
Karnataka,TUMAKURU,Madhugiri,63826,BADAVANAHALLI,163323,KANAPANAYKANAHALLI,610758,Kanapanaikanahalli,TUMAKURU,TUMAKURU.xls,1259,610758.0,11-29-571-05535-610758,kanapanaikanahalli,tumkur,madhugiri,220216.0,Badavanahalli
Karnataka,TUMAKURU,Turuvekere,63970,KANATHUR,164360,KANATHUR,612328,Kanathur,TUMAKURU,TUMAKURU.xls,1260,612328.0,11-29-571-05540-612328,kanathur,tumkur,turuvekere,220400.0,Kanathur
Karnataka,TUMAKURU,Gubbi,63708,Doddagunni,162314,KANCHAGANAHALLI,611786,Kanchiganahalli,TUMAKURU,TUMAKURU.xls,1261,611786.0,11-29-571-05538-611786,kanchiganahalli,tumkur,gubbi,220133.0,Doddagunni
Karnataka,TUMAKURU,Tumakuru,63939,KESTUR,164084,KANCHENAHALLI,611304,Kenchenahalli,TUMAKURU,TUMAKURU.xls,1262,611304.0,11-29-571-05537-611304,kenchenahalli,tumkur,tumkur,220375.0,Kestur
Karnataka,TUMAKURU,Kunigal,63791,NAGASANDRA,163056,KANCHGALAPURA,612448,Kanchagalapura,TUMAKURU,TUMAKURU.xls,1263,612448.0,11-29-571-05541-612448,kanchagalapura,tumkur,kunigal,220204.0,Nagasandra
Karnataka,TUMAKURU,Sira,63895,DODDA AGRAHARA,163684,KANCHIGANAHALLI,610439,Kanchiganahalli,TUMAKURU,TUMAKURU.xls,1264,610439.0,11-29-571-05533-610439,kanchiganahalli,tumkur,sira,220295.0,Dodda Agrahara
Karnataka,TUMAKURU,Chiknayakanhalli,63687,KANDIKERE,162109,KANDIKERE,610154,Kandikere,TUMAKURU,TUMAKURU.xls,1265,610154.0,11-29-571-05532-610154,kandikere,tumkur,chiknayakanhalli,220111.0,Kandikere
Karnataka,TUMAKURU,Pavagada,63834,PONNASAMUDRA,163373,KANIKALABANDE,610560,Kanikalabande,TUMAKURU,TUMAKURU.xls,1266,610560.0,11-29-571-05534-610560,kanikalabande,tumkur,pavagada,220275.0,Ponnasamudra
Karnataka,TUMAKURU,Koratagere,63752,THOVINAKERE,588558,KANIVEHOSAHALLI,611002,Kanive Hosahalli,TUMAKURU,TUMAKURU.xls,1267,611002.0,11-29-571-05536-611002,kanive hosahalli,tumkur,koratagere,220175.0,Thovinakere
Karnataka,TUMAKURU,Pavagada,63856,Rajavanthi,163469,KANIVENAHALLI,610642,Kanivenahalli,TUMAKURU,TUMAKURU.xls,1268,610642.0,11-29-571-05534-610642,kanivenahalli,tumkur,pavagada,220277.0,Rajavanthi
Karnataka,TUMAKURU,Chiknayakanhalli,63691,MALLIGERE,162146,KANKERE,610056,Kanakere,TUMAKURU,TUMAKURU.xls,1269,610056.0,11-29-571-05532-610056,kanakere,tumkur,chiknayakanhalli,220115.0,Malligere
Karnataka,TUMAKURU,Kunigal,63763,NADEMAVINAPURA,162809,KANNAGUNI,612463,Kannaguni,TUMAKURU,TUMAKURU.xls,1270,612463.0,11-29-571-05541-612463,kannaguni,tumkur,kunigal,220203.0,Nademavinapura
Karnataka,TUMAKURU,Pavagada,63860,Kannameedi,163483,KANNAMEDI,610653,Kannamedi,TUMAKURU,TUMAKURU.xls,1271,610653.0,11-29-571-05534-610653,kannamedi,tumkur,pavagada,220266.0,Kannameedi
Karnataka,TUMAKURU,Tumakuru,63963,Bugudanahalli,164292,KANNENAHALLI,611292,Kannenahalli,TUMAKURU,TUMAKURU.xls,1272,611292.0,11-29-571-05537-611292,kannenahalli,tumkur,tumkur,220357.0,Bugudanahalli
Karnataka,TUMAKURU,Tiptur,63917,NAGARAGHATTA,163867,KANNUGHATTA,612135,Kannughatta,TUMAKURU,TUMAKURU.xls,1273,612135.0,11-29-571-05539-612135,kannughatta,tumkur,tiptur,220344.0,Nagaraghatta
Karnataka,TUMAKURU,Chiknayakanhalli,63698,J.C.PURA,162230,KANTALAGER,610250,Kantalagere,TUMAKURU,TUMAKURU.xls,1274,610250.0,11-29-571-05532-610250,kantalagere,tumkur,chiknayakanhalli,220110.0,J.C.Pura
Karnataka,TUMAKURU,Kunigal,63790,KOPPA,163044,KANTANAHALLI,612678,Kantanahalli,TUMAKURU,TUMAKURU.xls,1275,612678.0,11-29-571-05541-612678,kantanahalli,tumkur,kunigal,220191.0,Jinnagara
Karnataka,TUMAKURU,Kunigal,63784,Jinnagara,162980,KANTANAHALLI,612459,Kantanahalli,TUMAKURU,TUMAKURU.xls,1276,612459.0,11-29-571-05541-612459,kantanahalli,tumkur,kunigal,220199.0,Koppa
Karnataka,TUMAKURU,Kunigal,63791,NAGASANDRA,163053,KANTANAHALLI MAVINAHALLI AMANIKERE,612458,Kantanahalli Mavinahalli,TUMAKURU,TUMAKURU.xls,1277,612458.0,11-29-571-05541-612458,kantanahalli mavinahalli,tumkur,kunigal,220204.0,Nagasandra
Karnataka,TUMAKURU,Koratagere,63749,Kollala,162694,KANTTEVADERAHALLI,611234,Kantevaderahalli,TUMAKURU,TUMAKURU.xls,1278,611234.0,11-29-571-05536-611234,kantevaderahalli,tumkur,koratagere,220169.0,Kollala
Karnataka,TUMAKURU,Sira,63890,CHINNENAHALLI,163654,KAPENAHALLI,610510,Kappenahalli,TUMAKURU,TUMAKURU.xls,1279,610510.0,11-29-571-05533-610510,kappenahalli,tumkur,sira,220294.0,Chinnenahalli
Karnataka,TUMAKURU,Tiptur,63924,Kuppallu,163929,KARADALU,612058,Karadalu,TUMAKURU,TUMAKURU.xls,1280,612058.0,11-29-571-05539-612058,karadalu,tumkur,tiptur,220340.0,Kuppallu
Karnataka,TUMAKURU,Tiptur,63923,KARADI,163914,KARADI,612049,Karadi,TUMAKURU,TUMAKURU.xls,1281,612049.0,11-29-571-05539-612049,karadi,tumkur,tiptur,220339.0,Karadi
Karnataka,TUMAKURU,Tumakuru,236340,ARIYURU,164286,KARADIGERE,611476,Karadigere,TUMAKURU,TUMAKURU.xls,1282,611476.0,11-29-571-05537-611476,karadigere,tumkur,tumkur,220352.0,Ariyuru
Karnataka,TUMAKURU,Turuvekere,63982,MAVINAKERE,164472,KARADIGERE,612343,Karadigere,TUMAKURU,TUMAKURU.xls,1283,612343.0,11-29-571-05540-612343,karadigere,tumkur,turuvekere,220406.0,Mavinakere
Karnataka,TUMAKURU,Gubbi,63702,Allilughatta,588626,KARADIKALLU,611730,Karadikallu,TUMAKURU,TUMAKURU.xls,1284,611730.0,11-29-571-05538-611730,karadikallu,tumkur,gubbi,220125.0,Allilughatta
Karnataka,TUMAKURU,Madhugiri,63795,BIJAVARA,163103,KARAMARADI,610827,Karamaradi,TUMAKURU,TUMAKURU.xls,1285,610827.0,11-29-571-05535-610827,karamaradi,tumkur,madhugiri,220218.0,Bijavara
Karnataka,TUMAKURU,Tumakuru,63949,BALLAGERE,164155,KARANAKUPPE,611531,Karanakuppe,TUMAKURU,TUMAKURU.xls,1286,611531.0,11-29-571-05537-611531,karanakuppe,tumkur,tumkur,220353.0,Ballagere
Karnataka,TUMAKURU,Sira,63868,DWARANAKUNTTE,163519,KAREHALLI,610278,Karehalli,TUMAKURU,TUMAKURU.xls,1287,610278.0,11-29-571-05533-610278,karehalli,tumkur,sira,220297.0,Dvaranakunte
Karnataka,TUMAKURU,Chiknayakanhalli,63693,Dugudihalli,162172,KAREHALLI,610200,Karehalli,TUMAKURU,TUMAKURU.xls,1288,610200.0,11-29-571-05532-610200,karehalli,tumkur,chiknayakanhalli,220103.0,Dugudihalli
Karnataka,TUMAKURU,Chiknayakanhalli,63674,Ganadallu,162029,KAREHALLI,610120,Karehalli,TUMAKURU,TUMAKURU.xls,1289,610120.0,11-29-571-05532-610120,karehalli,tumkur,chiknayakanhalli,220104.0,Ganadallu
Karnataka,TUMAKURU,Gubbi,63723,Marashettyhalli,162439,KAREHALLI,611796,Karchalli,TUMAKURU,TUMAKURU.xls,1290,611796.0,11-29-571-05538-611796,karchalli,tumkur,gubbi,220147.0,Marashettyhalli
Karnataka,TUMAKURU,Sira,63889,Tarur,163638,KAREJAVANAHALLU,610491,Karejavanahalli,TUMAKURU,TUMAKURU.xls,1291,610491.0,11-29-571-05533-610491,karejavanahalli,tumkur,sira,220319.0,Tarur
Karnataka,TUMAKURU,Pavagada,63859,MANGALAVADA,163480,KAREKYATHANAHALLY,610629,Karekyathanahalli,TUMAKURU,TUMAKURU.xls,1292,610629.0,11-29-571-05534-610629,karekyathanahalli,tumkur,pavagada,220268.0,Mangasavada
Karnataka,TUMAKURU,Sira,63871,HANDIKUNTE,163539,KAREKYTHANAHALLI,610304,Karekyathanahalli,TUMAKURU,TUMAKURU.xls,1293,610304.0,11-29-571-05533-610304,karekyathanahalli,tumkur,sira,220300.0,Handikunte
Karnataka,TUMAKURU,Sira,63898,RAMALINGAPURA,163707,KAREMADENAHALLI,610452,Karemadenahalli,TUMAKURU,TUMAKURU.xls,1294,610452.0,11-29-571-05533-610452,karemadenahalli,tumkur,sira,220314.0,Ramalingapura
Karnataka,TUMAKURU,Madhugiri,63819,HOSAKERE,163266,KARENAHALLI,610726,Karenahalli,TUMAKURU,TUMAKURU.xls,1295,610726.0,11-29-571-05535-610726,karenahalli,tumkur,madhugiri,220252.0,Sajjehossahalli
Karnataka,TUMAKURU,Tumakuru,63950,Nidavallalu,164167,KARENAHALLI,611528,Karenahalli,TUMAKURU,TUMAKURU.xls,1296,611528.0,11-29-571-05537-611528,karenahalli,tumkur,tumkur,220382.0,Nidavallalu
Karnataka,TUMAKURU,Madhugiri,63830,Sajjehossahalli,586152,KARENAHALLI,610704,Karenahalli,TUMAKURU,TUMAKURU.xls,1297,610704.0,11-29-571-05535-610704,karenahalli,tumkur,madhugiri,220234.0,Hosakere
Karnataka,TUMAKURU,Sira,63867,HOSAHALLI,163516,KARERAMANAHALLI,610399,Ramanahalli,TUMAKURU,TUMAKURU.xls,1298,610399.0,11-29-571-05533-610399,ramanahalli,tumkur,sira,220313.0,Neralagudda
Karnataka,TUMAKURU,Koratagere,63746,YELERAMPURA,162655,KARIDUGGANAHALLI,611180,Karidugganahalli,TUMAKURU,TUMAKURU.xls,1299,611180.0,11-29-571-05536-611180,karidugganahalli,tumkur,koratagere,220179.0,Yelerampura
Karnataka,TUMAKURU,Gubbi,63704,Belavatha,162283,KARIGONDANAHALLI,611874,Karigondanahalli,TUMAKURU,TUMAKURU.xls,1300,611874.0,11-29-571-05538-611874,karigondanahalli,tumkur,gubbi,220128.0,Belavatha
Karnataka,TUMAKURU,Turuvekere,63971,KONDAJJI,164371,KARIGONDANAHALLI,612309,Karigondanahalli,TUMAKURU,TUMAKURU.xls,1301,612309.0,11-29-571-05540-612309,karigondanahalli,tumkur,turuvekere,220402.0,Kondajji
Karnataka,TUMAKURU,Gubbi,63711,HOSAKERE,588644,KARIGONDANAHALLI,611655,Karigondanahalli,TUMAKURU,TUMAKURU.xls,1302,611655.0,11-29-571-05538-611655,karigondanahalli,tumkur,gubbi,220138.0,Hosakere
Karnataka,TUMAKURU,Tiptur,63920,Nalligere,163891,KARIKERE,612103,Karikere,TUMAKURU,TUMAKURU.xls,1303,612103.0,11-29-571-05539-612103,karikere,tumkur,tiptur,220341.0,Mathihalli
Karnataka,TUMAKURU,Tiptur,63912,MATHIHALLI,163823,KARIKERE,612138,Karikere,TUMAKURU,TUMAKURU.xls,1304,612138.0,11-29-571-05539-612138,karikere,tumkur,tiptur,220345.0,Nalligere
Karnataka,TUMAKURU,Tumakuru,63936,C.T.KERE,164056,KARIKERE,611335,Karikere,TUMAKURU,TUMAKURU.xls,1305,611335.0,11-29-571-05537-611335,karikere,tumkur,tumkur,220358.0,Chikkatotlakere
Karnataka,TUMAKURU,Madhugiri,63830,Sajjehossahalli,163352,KARPENAHALLI,610722,Karpenhalli,TUMAKURU,TUMAKURU.xls,1306,610722.0,11-29-571-05535-610722,karpenhalli,tumkur,madhugiri,220252.0,Sajjehossahalli
Karnataka,TUMAKURU,Madhugiri,63816,Reddyhalli,163246,KASAPURA,610686,Kasapura,TUMAKURU,TUMAKURU.xls,1307,610686.0,11-29-571-05535-610686,kasapura,tumkur,madhugiri,220251.0,Reddyhalli
Karnataka,TUMAKURU,Tiptur,63919,Gungurmalle,163884,KASAVANAHALLI,612173,Kasavanahalli,TUMAKURU,TUMAKURU.xls,1308,612173.0,11-29-571-05539-612173,kasavanahalli,tumkur,tiptur,220331.0,Gungurmalle
Karnataka,TUMAKURU,Tiptur,63919,Gungurmalle,163885,KASAVANAHALLI KAVAL,612174,Kasavanahalli Kaval,TUMAKURU,TUMAKURU.xls,1309,612174.0,11-29-571-05539-612174,kasavanahalli kaval,tumkur,tiptur,220331.0,Gungurmalle
Karnataka,TUMAKURU,Koratagere,63733,ARASAPURA,162531,KASHAPURA,611109,Kasapura,TUMAKURU,TUMAKURU.xls,1310,611109.0,11-29-571-05536-611109,kasapura,tumkur,koratagere,220159.0,Arasapura
Karnataka,TUMAKURU,Gubbi,63703,Bidire,162275,KASHIMATA,611710,Kasimata,TUMAKURU,TUMAKURU.xls,1311,611710.0,11-29-571-05538-611710,kasimata,tumkur,gubbi,220129.0,Bidire
Karnataka,TUMAKURU,Pavagada,63838,RANGASAMUDRA,588532,KASHIPURA,610598,Kashipura,TUMAKURU,TUMAKURU.xls,1312,610598.0,11-29-571-05534-610598,kashipura,tumkur,pavagada,220278.0,Rangasamudra
Karnataka,TUMAKURU,Madhugiri,63809,MUDDENAHALLI,163194,KASINAYAKANAHALLLI,610906,Kasinaikanahalli,TUMAKURU,TUMAKURU.xls,1313,610906.0,11-29-571-05535-610906,kasinaikanahalli,tumkur,madhugiri,220246.0,Muddenahalli
Karnataka,TUMAKURU,Madhugiri,63821,Nerelekere,163281,KATAGONDANAHALLI,610714,Katagondanahalli,TUMAKURU,TUMAKURU.xls,1314,610714.0,11-29-571-05535-610714,katagondanahalli,tumkur,madhugiri,220247.0,Nerelekere
Karnataka,TUMAKURU,Sira,63892,GOPALADEVARAHALLI,163666,KATAMALLA,610465,Katamala,TUMAKURU,TUMAKURU.xls,1315,610465.0,11-29-571-05533-610465,katamala,tumkur,sira,220298.0,Gopaladevarahalli
Karnataka,TUMAKURU,Sira,63870,Baragur,163531,KATANAHALLI,610328,Katanahalli,TUMAKURU,TUMAKURU.xls,1316,610328.0,11-29-571-05533-610328,katanahalli,tumkur,sira,220302.0,Hosur
Karnataka,TUMAKURU,Gubbi,63714,IRAKASANDRA,162367,KATANAHALLI,611697,Katanahalli,TUMAKURU,TUMAKURU.xls,1317,611697.0,11-29-571-05538-611697,katanahalli,tumkur,gubbi,220140.0,Irakasandra
Karnataka,TUMAKURU,Sira,63875,Hosur,588540,KATANAHALLI,610288,Katanahalli,TUMAKURU,TUMAKURU.xls,1318,610288.0,11-29-571-05533-610288,katanahalli,tumkur,sira,220288.0,Baragur
Karnataka,TUMAKURU,Sira,299724,YALADABAGI,163639,KATAVEERANAHALLI,610494,Kataveeranahalli,TUMAKURU,TUMAKURU.xls,1319,610494.0,11-29-571-05533-610494,kataveeranahalli,tumkur,sira,272836.0,Yaladabagi
Karnataka,TUMAKURU,Tumakuru,63941,THIMMARAJANAHALLI,164095,KATENAHALLI,611331,Katenahalli,TUMAKURU,TUMAKURU.xls,1320,611331.0,11-29-571-05537-611331,katenahalli,tumkur,tumkur,220389.0,Thimmarajanahalli
Karnataka,TUMAKURU,Koratagere,63749,Kollala,162686,KATENAHALLI,611229,Katenahalli,TUMAKURU,TUMAKURU.xls,1321,611229.0,11-29-571-05536-611229,katenahalli,tumkur,koratagere,220169.0,Kollala
Karnataka,TUMAKURU,Madhugiri,63825,KAVANADALA,586145,KATHIJOGIHALLI,610794,Kattijogipalya,TUMAKURU,TUMAKURU.xls,1322,610794.0,11-29-571-05535-610794,kattijogipalya,tumkur,madhugiri,220238.0,Kavanadala
Karnataka,TUMAKURU,Koratagere,63735,AKKIRAMPURA,162540,KATHINAGENAHALLI,611070,Kathinagenahalli,TUMAKURU,TUMAKURU.xls,1323,611070.0,11-29-571-05536-611070,kathinagenahalli,tumkur,koratagere,220158.0,Akkirampura
Karnataka,TUMAKURU,Madhugiri,63820,Channenahalli,163271,KATHIRAJANAHALLI,610689,Kattirajanahalli,TUMAKURU,TUMAKURU.xls,1324,610689.0,11-29-571-05535-610689,kattirajanahalli,tumkur,madhugiri,220222.0,Channenahalli
Karnataka,TUMAKURU,Kunigal,63772,HUTHRIDURGA,162885,KATHRIGHATTA,612555,Kathrigatta,TUMAKURU,TUMAKURU.xls,1325,612555.0,11-29-571-05541-612555,kathrigatta,tumkur,kunigal,220212.0,Utharidurga
Karnataka,TUMAKURU,Pavagada,63835,Maridasanahalli,163379,KATIKYATHANAHALLY,610549,Kathikyathanahalli,TUMAKURU,TUMAKURU.xls,1326,610549.0,11-29-571-05534-610549,kathikyathanahalli,tumkur,pavagada,220269.0,Maridasanahalli
Karnataka,TUMAKURU,Chiknayakanhalli,63696,Tirthapura,162206,KATRIKEHAL,610172,Katharikehal,TUMAKURU,TUMAKURU.xls,1327,610172.0,11-29-571-05532-610172,katharikehal,tumkur,chiknayakanhalli,220122.0,Tirthapura
Karnataka,TUMAKURU,Tumakuru,236340,ARIYURU,164285,KATTEGOLLAHALLI,611473,Mallappanahalli,TUMAKURU,TUMAKURU.xls,1328,611473.0,11-29-571-05537-611473,mallappanahalli,tumkur,tumkur,220352.0,Ariyuru
Karnataka,TUMAKURU,Tiptur,63924,Kuppallu,163932,KATTEHALLI,612051,Kattehalli,TUMAKURU,TUMAKURU.xls,1329,612051.0,11-29-571-05539-612051,kattehalli,tumkur,tiptur,220340.0,Kuppallu
Karnataka,TUMAKURU,Tumakuru,63947,Haraluru,164137,KATTIGEGOLLAHALLI,611587,Kothigegollahalli,TUMAKURU,TUMAKURU.xls,1330,611587.0,11-29-571-05537-611587,kothigegollahalli,tumkur,tumkur,220364.0,Haraluru
Karnataka,TUMAKURU,Tiptur,63925,Hindiskere,163937,KATTIGEHALLI,612063,Kotigehalli,TUMAKURU,TUMAKURU.xls,1331,612063.0,11-29-571-05539-612063,kotigehalli,tumkur,tiptur,220340.0,Kuppallu
Karnataka,TUMAKURU,Tiptur,63924,Kuppallu,163930,KATTIGEHALLI,612036,Katigenahalli,TUMAKURU,TUMAKURU.xls,1332,612036.0,11-29-571-05539-612036,katigenahalli,tumkur,tiptur,220335.0,Hindiskere
Karnataka,TUMAKURU,Kunigal,63789,KAGGERE,163033,KATTIGEHALLI,612479,Kattigehalli,TUMAKURU,TUMAKURU.xls,1333,612479.0,11-29-571-05541-612479,kattigehalli,tumkur,kunigal,220202.0,Markonahalli
Karnataka,TUMAKURU,Tumakuru,63947,Haraluru,164141,KAUTHAMARANAHALLI,611588,Kowthamaranahalli,TUMAKURU,TUMAKURU.xls,1334,611588.0,11-29-571-05537-611588,kowthamaranahalli,tumkur,tumkur,220364.0,Haraluru
Karnataka,TUMAKURU,Madhugiri,63825,KAVANADALA,163306,KAVANADALA,610792,Kavanadala,TUMAKURU,TUMAKURU.xls,1335,610792.0,11-29-571-05535-610792,kavanadala,tumkur,madhugiri,220238.0,Kavanadala
Karnataka,TUMAKURU,Kunigal,63777,Hallevur,162931,KEBBALLI,612716,Kebballi,TUMAKURU,TUMAKURU.xls,1336,612716.0,11-29-571-05541-612716,kebballi,tumkur,kunigal,220188.0,Hallevur
Karnataka,TUMAKURU,Kunigal,63782,Yedavani,162960,KEELARA,612686,Keelara,TUMAKURU,TUMAKURU.xls,1337,612686.0,11-29-571-05541-612686,keelara,tumkur,kunigal,220213.0,Yedavani
Karnataka,TUMAKURU,Kunigal,63786,MARKONAHALLI,163000,KEERANGUR,612657,Kerengor,TUMAKURU,TUMAKURU.xls,1338,612657.0,11-29-571-05541-612657,kerengor,tumkur,kunigal,220202.0,Markonahalli
Karnataka,TUMAKURU,Tumakuru,63965,GANGONAHALLI,164315,KEMBALALU,611508,Kembalalu,TUMAKURU,TUMAKURU.xls,1339,611508.0,11-29-571-05537-611508,kembalalu,tumkur,tumkur,220362.0,Gangonahalli
Karnataka,TUMAKURU,Madhugiri,63829,RANTAVALALU,163345,KEMPACHINNENAHALLI,610731,Kempachannenahalli,TUMAKURU,TUMAKURU.xls,1340,610731.0,11-29-571-05535-610731,kempachannenahalli,tumkur,madhugiri,220250.0,Rantavalalu
Karnataka,TUMAKURU,Tumakuru,63933,NELAHAL,164030,KEMPADALAHALLI,611295,Kempadalihalli,TUMAKURU,TUMAKURU.xls,1341,611295.0,11-29-571-05537-611295,kempadalihalli,tumkur,tumkur,220381.0,Nelahal
Karnataka,TUMAKURU,Tumakuru,63939,KESTUR,164081,KEMPANADODDERI,611325,Kempanadodderi,TUMAKURU,TUMAKURU.xls,1342,611325.0,11-29-571-05537-611325,kempanadodderi,tumkur,tumkur,220375.0,Kestur
Karnataka,TUMAKURU,Kunigal,63775,TAVAREKERE,162912,KEMPANAHALLI,612560,Kempanahalli,TUMAKURU,TUMAKURU.xls,1343,612560.0,11-29-571-05541-612560,kempanahalli,tumkur,kunigal,220195.0,Kempanahalli
Karnataka,TUMAKURU,Kunigal,63770,KEMPANAHALLI,162871,KEMPANAHALLI,612735,Kempanahalli,TUMAKURU,TUMAKURU.xls,1344,612735.0,11-29-571-05541-612735,kempanahalli,tumkur,kunigal,220210.0,Tavarekere
Karnataka,TUMAKURU,Kunigal,63768,Santemavathur,162852,KEMPANAHALLI,612625,Kempanahalli,TUMAKURU,TUMAKURU.xls,1345,612625.0,11-29-571-05541-612625,kempanahalli,tumkur,kunigal,220207.0,Santemavathur
Karnataka,TUMAKURU,Madhugiri,63804,Chikkamaalur,163169,KEMPAPURA,610934,Kempapura,TUMAKURU,TUMAKURU.xls,1346,610934.0,11-29-571-05535-610934,kempapura,tumkur,madhugiri,220224.0,Chikkamaalur
